"TIPO";"PERIODO";"CO_ANO";"CO_PAIS";"NO_PAIS";"CO_PAIS_ISOA3";"NO_PPE_PPI";"NO_FAT_AGREG";"VL_FOB";"KG_LIQUIDO"
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes de calçados";"Produtos Manufaturados";187957;36067
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acessórios de equipam. p/movimentação de carga";"Produtos Manufaturados";195384;269017
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acessórios de maqs.automat.p/process. de dados";"Produtos Manufaturados";2911342;22013
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e acessórios para maquinas-ferramentas";"Produtos Manufaturados";236278;1598
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e pecas de aviões,helicópteros,outs.veíc. aéreos";"Produtos Manufaturados";5036900;4207
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Partes e pecas para veículos automóveis e tratores";"Produtos Manufaturados";5300822;396202
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pedras p/calcetar, placas p/paviment. de pedra natural";"Produtos Semimanufaturados";53170;161085
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pedras preciosas ou semipreciosas, trabalhadas";"Produtos Manufaturados";7413224;780091
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pedras preciosas ou semipreciosas,em bruto,não engastad";"Produtos Básicos";2394998;1959676
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Peixes congelados, frescos ou refrigerados";"Produtos Básicos";302648;154530
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Peleteria, exceto em bruto";"Produtos Semimanufaturados";110328;15363
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Perfis e fios, de ferro ou aço";"Produtos Manufaturados";230385;180876
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pilhas, baterias e acumuladores elétricos";"Produtos Manufaturados";324456;3384
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pisos e revestimentos cerâmicos";"Produtos Manufaturados";4180;2270
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Pneumáticos";"Produtos Manufaturados";1043175;160432
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Poliacetais e outros polieteres em formas primárias";"Produtos Manufaturados";3705444;2515863
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Poliamidas em formas primárias";"Produtos Manufaturados";59186;20201
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Poliesteres, outros";"Produtos Manufaturados";5944;1180
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Polímeros de etileno, propileno e estireno";"Produtos Manufaturados";56013494;52268836
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Prata em barras,fios,perfis de sec.maciça,forma semiman";"Produtos Semimanufaturados";16641;68
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações e artigos farmacêuticos p/ cirurgia, etc.";"Produtos Manufaturados";31614;2324
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações lubrificantes p/tratam.matérias têxteis,etc";"Produtos Manufaturados";70832;12872
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Preparações químicas para usos fotográficos";"Produtos Manufaturados";319;54
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos cerâmicos refratários";"Produtos Manufaturados";3484;66
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos de confeitaria sem cacau";"Produtos Manufaturados";30846;21921
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos de padaria";"Produtos Manufaturados";45555;13750
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos de perfumaria,de toucador e prepars.cosméticas";"Produtos Manufaturados";248071;9413
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Produtos laminados planos de ferro ou aços";"Produtos Manufaturados";1485651;1144440
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Proteínas de soja, peptonas e seus derivados";"Produtos Manufaturados";8640;581
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Quadros e painéis c/apars.p/comando/distrib. de energia";"Produtos Manufaturados";4626995;77301
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Reboques, semi-reboques, e suas partes";"Produtos Manufaturados";1519;42
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Recipientes para gases, de ferro fundido, ferro ou aço";"Produtos Manufaturados";12192;19
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Reexportação";"Operações Especiais";2151418;667392
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Refrigeradores, congeladores e semelhs. partes e pecas";"Produtos Manufaturados";457231;13478
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Resinas amínicas,fenólicas,poliuretanos,em forma primar";"Produtos Manufaturados";334638;203100
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Resinas epóxidas e policarbonatos";"Produtos Manufaturados";42651;13027
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Resistências elétricas e partes, exceto de aquecimento";"Produtos Manufaturados";159947;2867
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Rolamentos e engrenagens, partes e pecas";"Produtos Manufaturados";6325132;339029
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sabões, produtos e preparações, para limpeza";"Produtos Manufaturados";256919;53408
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Serviços de mesa e outs.artigos domésticos, de plástico";"Produtos Manufaturados";830;25
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sisal em cordéis, cordas e cabos";"Produtos Manufaturados";58619;25710
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Soja mesmo triturada";"Produtos Básicos";3917156140;10026365042
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Suco de laranja congelado";"Produtos Manufaturados";16491467;9011615
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Sucos e extratos vegetais e matérias pécticas";"Produtos Semimanufaturados";2031725;200517
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Talheres de metais comuns";"Produtos Manufaturados";407;14
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecido e feltro, util. em maqs. p/ fabricação de papel";"Produtos Manufaturados";301377;9382
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecidos de algodão";"Produtos Manufaturados";9315;793
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecidos de fibras têxteis, sintéticas ou artificiais";"Produtos Manufaturados";3924;108
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecidos de malha";"Produtos Manufaturados";80804;2993
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tecidos impregnados, revestidos, etc. com plástico";"Produtos Manufaturados";113549;20875
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tintas de impressão";"Produtos Manufaturados";653;7
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tintas, vernizes e pigmentos aquosos";"Produtos Manufaturados";6266;1146
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tops de lã penteada";"Produtos Semimanufaturados";410505;66613
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Torneiras, válvulas e dispositivos semelhantes e partes";"Produtos Manufaturados";1266605;30565
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tornos para metais";"Produtos Manufaturados";223113;101171
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Transações especiais - pedras em bruto do cap.71 ncm-sh";"Operações Especiais";5459697;369
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos de borracha vulcanizada e seus acessórios";"Produtos Manufaturados";29419;732
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos de cobre e acessórios";"Produtos Manufaturados";3995;411
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos de ferro fundido, ferro ou aço e seus acessórios";"Produtos Manufaturados";1639033;579343
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos e seus acessórios, de plásticos";"Produtos Manufaturados";139539;5026
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Tubos flexíveis, de ferro ou aço";"Produtos Manufaturados";32143;2371
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vassouras, escovas, pincéis e artigos semelhantes";"Produtos Manufaturados";233;5
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Veículos de carga";"Produtos Manufaturados";6500;1890
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Veículos e materiais para vias férreas";"Produtos Manufaturados";248856;23064
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vestuário para homens e meninos";"Produtos Manufaturados";5294;24
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vestuário para mulheres e meninas";"Produtos Manufaturados";46934;653
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vidros de segurança";"Produtos Manufaturados";1305;176
"EXPORTAÇÕES";"Jan-Abr";"2015";"160";"China";"CHN";"Vinho de uvas";"Produtos Manufaturados";20250;3218
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Abrasivos e pedras para amolar e semelhantes";"Produtos Manufaturados";307433;8215
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aceleradores de reação e preparações catalíticas";"Produtos Manufaturados";1591;13
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ácidos carboxílicos, seus anidridos, halogenetos, etc.";"Produtos Manufaturados";49403;15685
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Açúcar de cana, em bruto";"Produtos Semimanufaturados";148343979;529360398
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Açúcar refinado";"Produtos Manufaturados";718816;1924000
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aditivos para óleos lubrificantes";"Produtos Manufaturados";213586;56580
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Álcoóis acíclicos e seus derivados halogenados, etc.";"Produtos Manufaturados";3100693;6415030
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Algodão em bruto";"Produtos Básicos";27126131;19048781
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Alumínio em desperdícios e resíduos";"Produtos Básicos";1834839;1562161
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Alumínio, em barras, perfis, fios,chapas,folhas e tiras";"Produtos Manufaturados";15756;6914
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Antibióticos";"Produtos Manufaturados";54355;170
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aparelhos de fotocópia e de termocópia";"Produtos Manufaturados";8247;334
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aparelhos e dispositivos eletr. de ignição ou arranque";"Produtos Manufaturados";42932;487
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aparelhos eletr.de iluminação ou sinaliz. p/ automóveis";"Produtos Manufaturados";376899;28000
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aparelhos eletro-mecânicos ou térmicos,de uso doméstico";"Produtos Manufaturados";813;1
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aparelhos mecânicos p/projetar/pulverizar líquidos/pós";"Produtos Manufaturados";540432;30210
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aparelhos p/interrupção,proteção de energia,suas partes";"Produtos Manufaturados";3312212;124559
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aparelhos transmissores ou receptores e componentes";"Produtos Manufaturados";4119529;109567
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aquecedor, secador ou trocador de calor, partes e pecas";"Produtos Manufaturados";100260765;966991
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ardósia natural e obras de ardósia";"Produtos Manufaturados";45863;85502
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Artefatos p/uso doméstico,de ferro fundido,ferro ou aço";"Produtos Manufaturados";2753;231
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Artefatos para uso doméstico, de alumínio";"Produtos Manufaturados";39476;3253
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Artigos de joalheria de metais preciosos e suas partes";"Produtos Manufaturados";9794;0
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Artigos de plástico para transporte ou para embalagem";"Produtos Manufaturados";203144;32002
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Artigos e apars. de prótese, de ortopedia e suas partes";"Produtos Manufaturados";435881;311
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Aviões";"Produtos Manufaturados";112867798;91396
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Bombas, compressores, ventiladores, etc. e suas partes";"Produtos Manufaturados";11648632;2304144
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Borracha misturada,n/vulcan.em forma primar,chapas,fls.";"Produtos Manufaturados";1033214;138701
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Borracha sintética e borracha artificial";"Produtos Semimanufaturados";970804;717246
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Brinquedos, jogos e artigos para diversão e suas partes";"Produtos Manufaturados";651938;3900
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Cacau em pó";"Produtos Semimanufaturados";37430;11000
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Café cru em grão";"Produtos Básicos";3117547;1114136
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Café solúvel";"Produtos Manufaturados";366250;54525
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Café torrado, descafeinado ou não";"Produtos Básicos";96264;11436
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Caixotes, caixas, engradados, etc. de madeira";"Produtos Manufaturados";292;187
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Calçados";"Produtos Manufaturados";936941;38631
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Caldeiras, suas partes e aparelhos auxiliares";"Produtos Manufaturados";602776;1340
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Camisetas \"t-shirts\" e camisetas interiores, de malha";"Produtos Manufaturados";3054;236
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Carne de bovino congelada, fresca ou refrigerada";"Produtos Básicos";213621488;51144752
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Carne de frango congelada, fresca ou refrig.incl.miudos";"Produtos Básicos";255905793;149409659
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Carne de suíno congelada, fresca ou refrigerada";"Produtos Básicos";38123622;19875058
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Catodos de cobre";"Produtos Semimanufaturados";253677079;54039289
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Catodos de níquel";"Produtos Semimanufaturados";2346883;300000
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Caulim e outras argilas caulinicas";"Produtos Básicos";2821291;19344653
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Celulose";"Produtos Semimanufaturados";652895956;1498189389
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Centrifugadores e aparelhos para filtrar ou depurar";"Produtos Manufaturados";154395057;2635327
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Centro de usinagem e maqs. estações múltiplas, p/metais";"Produtos Manufaturados";1123787;56575
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ceras vegetais";"Produtos Semimanufaturados";4142262;700025
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Cerveja de malte";"Produtos Manufaturados";16112;9597
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Chapas e folhas de borracha vulcanizada não endurecida";"Produtos Manufaturados";410504;29357
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Chapas, folhas, tiras, películas e laminas, de plástico";"Produtos Manufaturados";341687;33031
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Chassis com motor e carroçarias p/ veículos automóveis";"Produtos Manufaturados";342246;28422
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Chocolate e preparações alimentícias com cacau";"Produtos Manufaturados";35720;11724
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Cilindros hidráulicos";"Produtos Manufaturados";24331;4223
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Circuitos impressos";"Produtos Manufaturados";177042;1024
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Circuitos integrados e microconjuntos eletrônicos";"Produtos Manufaturados";718370;363
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Cobre, em barras, perfis, fios, chapas, folhas e tiras";"Produtos Manufaturados";5618852;1141806
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Colofonias, ácidos resínicos e seus derivados";"Produtos Manufaturados";6457191;5052800
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Compostos de função cetona ou de função quinona";"Produtos Manufaturados";27526;29920
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Compostos de funções nitrogenadas";"Produtos Manufaturados";3543902;4052958
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Compostos heterocíclicos, seus sais e sulfonamidas";"Produtos Manufaturados";238074;101200
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Condensadores elétricos, fixos, variáveis ou ajustáveis";"Produtos Manufaturados";4175067;85083
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Construções e suas partes,de ferro fundido,ferro ou aço";"Produtos Manufaturados";35221690;1309895
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Consumo de bordo - demais";"Operações Especiais";592981;222999
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Consumo de bordo - óleos e combustíveis";"Operações Especiais";911918;1826091
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Cordas e cabos de ferro ou aço,não isolados p/uso eletr";"Produtos Manufaturados";57160;109
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Correia transportadora/transmissão,de borracha vulcaniz";"Produtos Manufaturados";349965;81541
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Correntes, de ferro fundido, ferro ou aço";"Produtos Manufaturados";3715;797
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Couros e peles, depilados, exceto em bruto";"Produtos Semimanufaturados";198886469;62815024
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Cromita (minério de cromo)";"Produtos Básicos";2000;5000
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Demais produtos básicos";"Produtos Básicos";27425599;37701514
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Demais produtos manufaturados";"Produtos Manufaturados";36997648;68750455
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Demais produtos semimanufaturados";"Produtos Semimanufaturados";21010063;26861230
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Desperdícios e resíduos de cobre";"Produtos Básicos";9627186;3297641
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Desperdícios e resíduos de ferro ou aço";"Produtos Básicos";353545;650004
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Espelhos retrovisores para veículos";"Produtos Manufaturados";1272;92
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Etanol";"Produtos Manufaturados";16114528;28092087
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Éteres alcoólicos e seus derivados";"Produtos Manufaturados";1334234;1330370
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Extratos tanantes de origem vegetal";"Produtos Semimanufaturados";2205923;1473000
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Extratos,essências,concentrado de café,exc.café solúvel";"Produtos Manufaturados";11056;1400
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Facas, navalhas, aparelhos de barbear e tesouras";"Produtos Manufaturados";3007;167
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Falsos tecidos sintéticos ou artificiais";"Produtos Manufaturados";129275;35474
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Farelo e resíduos da extração de óleo de soja";"Produtos Básicos";222571;824336
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Farinhas ou pós improprias p/ alim. humana e torresmos";"Produtos Manufaturados";78594;100475
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ferragens para portas e janelas, de metais comuns";"Produtos Manufaturados";177999;22146
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ferramentas de uso manual ou para uso em maquinas";"Produtos Manufaturados";808482;22679
"EXPORTAÇÕES";"Jan-Abr";"2016";"160";"China";"CHN";"Ferramentas manuais, pneumáticas, hidráulicas, etc.";"Produtos Manufaturados";1019892;33472
